EventId,EventTemplate,TemplateFlag
E212,Error in CoreDragRemoveReceiveHandler: -1856,True
E213,Error in CoreDragRemoveTrackingHandler: -1856,True
E214,Error returned from iconservicesagent: (null),False
E215,extension com.apple.ncplugin.WorldClock -> (null),False
E216,<*> dealloc,False
E217,Failed to connect (titleField) outlet from (MMSessionPickerChoosenRowView) to (NSTextField): missing setter or instance variable,False
E218,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,False
E219,Failed to stop a scan - central is not powered on: 4,True
E220,full wake promotion (reason 1) 374 ms,True
E221,full wake request (reason 2) 30914 ms,True
E222,"Google Chrome He[36456] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c9114550458e7b. While not abnormal for debuggers, this increases system memory footprint until the target exits.",True
E223,Got an XPC error: Connection invalid,False
E224,handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa823a04400(2004) (lock state: 3),True
E225,hciControllerOnline; HID devices? 0,True
E226,hibernate image path: /var/vm/sleepimage,True
E227,"hibernate_alloc_pages act <*> inact <*> anon <*> throt 0, spec <*> wire <*> wireinit 39927",True
E228,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,False
E229,"hibernate_machine_init pagesDone <*> sum2 <*> time: <*> ms, disk(0x20000) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s",True
E230,hibernate_machine_init reading,False
E231,"hibernate_machine_init: state 2, image pages 446175, sum was d4e6c0b2, imageSize 0x2aea6000, image1Size 0x215a4000, conflictCount 5848, nextFree 5887",True
E232,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0",True
E233,hibernate_page_list_setall found pageCount <*>,False
E234,hibernate_page_list_setall time: 603 ms,True
E235,hibernate_page_list_setall(preflight 1) start,True
E236,hibernate_rebuild completed - took 10042450943433 msecs,True
E237,hibernate_rebuild started,False
E238,hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862,True
E239,hibernate_setup(0) took <*> ms,True
E240,hibernate_teardown completed - discarded 93932,True
E241,"hibernate_teardown: wired_pages 544767, free_pages 3578340, active_pages 40000, inactive_pages 0, speculative_pages 0, cleaned_pages 0, compressor_pages 112",True
E242,hibernate_teardown_pmap_structs done: last_valid_compact_indx <*>,False
E243,host connection <NSXPCConnection: 0x7fddbbb015c0> connection from pid 30298 invalidated,True
E244,Host controller terminated,False
E245,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = ( ""84-41-67-32-db-e1"" )",True
E246,INIT -- Host controller is published,False
E247,Internal name did not resolve to internal address!,False
E248,Invalidating watch set.,False
E249,IOHibernatePollerOpen(0),True
E250,"IOPMrootDomain: idle cancel, state 1",True
E251,IOPolledFilePollersOpen(0) 6 ms,True
E252,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,True
E253,jemmytest,False
E254,kern_open_file_for_direct_io took 6 ms,True
E255,kern_open_file_for_direct_io(0),True
E256,KeychainGetICDPStatus: keychain: -25300,True
E257,KeychainGetICDPStatus: status: off,False
E258,Location icon should now be in state 'Active',False
E259,Location icon should now be in state 'Inactive',False
E260,mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF),True
E261,mDNS_DeregisterInterface: Frequent transitions for interface en0 <*>,False
E262,mDNS_RegisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF),True
E263,mDNS_RegisterInterface: Frequent transitions for interface en0 (FE80:0000:0000:0000:C6B3:01FF:FECD:467F),True
E264,network changed: v4(en0!:10.105.162.105) DNS+ Proxy+ SMB,True
E265,network changed: <*> DNS- Proxy-,False
E266,network changed: v4(en0:10.105.160.237) v6(en0!:2607:f140:6000:8:f1dc:a608:863:19ad) DNS Proxy SMB,True
E267,network changed: <*> <*> DNS! Proxy SMB,False
E268,network changed: DNS*,False
E269,network changed: DNS* Proxy,False
E270,"NETWORK: no response from server, reachability, 2, queryRetries, <*>",True
E271,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>",True
E272,"network_reachability_changed : network is not reachable, netbiosd is shutting down",False
E273,"no application identifier provided, can't use provisioning profiles [pid=37563]",True
E274,no sleep images for WillPowerOffWithImages,False
E275,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)",True
E276,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,True
E277,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [x86_64] libnetcore-583.50.1 0   libsystem_network.dylib             0x00007fff92fabde9 __nw_create_backtrace_string + 123 1   libsystem_network.dylib             0x00007fff92fc289f nw_path_evaluator_start_helper_connection + 196 2   libdispatch.dylib                   0x00007fff980fa93d _dispatch_call_block_and_release + 12 3   libdispatch.dylib                   0x00007fff980ef40b _dispatch_client_callout + 8 4   libdispatch.dylib                   0x00007fff980f403b _dispatch_queue_drain + 754 5   libdispatch.dylib                   0x00007fff980fa707 _dispatch_queue_invoke + 549 6   libdispatch.dylib                   0x00007fff980f2d53 _dispatch_root_queue_drain + 538 7   libdispatch.dylib                   0x00007fff980f2b00 _dispatch_worker_thread3 + 91 8   libsystem_pthread.dylib             0x00007fff8ebc44de _pthread_wqthread + 1129 9   libsystem_pthread.dylib             0x00007fff8ebc2341 start_wqthread + 13",True
E278,objc[35391]: Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,True
E279,objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,True
E280,Opened file <*> size <*> extents <*> maxio 2000000 ssd 1,True
E281,"Page bounds {{0, 0}, {400, 400}}",True
E282,"pages <*> wire <*> act <*> inact <*> cleaned 0 spec <*> zf <*> throt 0, compr <*> xpmapped 40000",True
E283,"Path not allowed in target domain: type = pid, path = <*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",True
E284,payload Data 07 00,True
E285,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" <*> <*> _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, <*> <*> _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",True
E286,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" <*> <*> _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, <*> <*> _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",True
E287,Peripheral manager is not powered on,False
E288,"PM response took <*> ms (54, powerd)",True
E289,"PM response took 129 ms (10018, QQ)",True
E290,"PM response took 113 ms (24144, WeChat)",True
E291,PMStats: Hibernate read took 197 ms,True
E292,"polled file major 1, minor 0, blocksize 4096, pollers 5",True
E293,Previous sleep cause: 5,True
E294,Received Capture Event,False
E295,RTC: Maintenance <*> <*> sleep <*> <*>,False
E296,RTC: PowerByCalendarDate setting ignored,False
E297,Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts,True
E298,Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS:186A7:,True
E299,Sandbox: <*> deny(1) mach-lookup <*>,True
E300,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder,True
E301,Saw change in network reachability <*>,False
E302,"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>",True
E303,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",True
E304,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",True
E305,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,True
E306,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",True
E307,Service exited with abnormal code: 1,True
E308,Session 101921 created,True
E309,Session <*> destroyed,False
E310,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",True
E311,setting hostname to <*>,False
E312,sigio_handler: sigio_handler_active != <*>,False
E313,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",True
E314,TBT W (2): 0x0040 [x],True
E315,tcp_connection_destination_handle_tls_close_notify 111 closing socket due to TLS CLOSE_NOTIFY alert,True
E316,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [50] Network is down,True
E317,tcp_connection_destination_perform_socket_connect 21152 connectx to 203.205.147.206:8080@0 failed: [51] Network is unreachable,True
E318,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,True
E319,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,True
E320,tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,True
E321,Telling CSI to go low power.,False
E322,the url = http://baike.baidu.com/item/%E8%93%9D%E9%87%87%E5%92%8C/462624?fr=aladdin,True
E323,Thermal pressure state: <*> Memory pressure state: 0,True
E324,"Unable to simultaneously satisfy constraints: ( ""<NSAutoresizingMaskLayoutConstraint:0x7f9d574e5370 h=-&- v=-&- V:[NSScrollView:0x7f9d64abe480]-(11)-|   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d6aa2cf10 h=-&- v=--& V:[NSView:0x7f9d53160e30(0)]>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d75652870 h=-&- v=-&- V:|-(0)-[NSView:0x7f9d6a9cc340]   (Names: '|':NSView:0x7f9d53160e30 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d77ef8f50 h=-&- v=-&- V:[NSView:0x7f9d6a9cc340]-(0)-|   (Names: '|':NSView:0x7f9d53160e30 )>"" )  Will attempt to recover by breaking constraint <NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger.",True
E325,"Unable to simultaneously satisfy constraints: ( <*> <*> <*> <*>   (Names: <*> <*> )>"", <*> 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(73)]   (Names: <*> )>"", <*> <*> <*> <*>   (Names: <*> <*> )>"", <*> <*> )  Will attempt to recover by breaking constraint <*> <*>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger.",True
E326,Unable to start NetBIOS name service:,False
E327,"Unexpected payload found for message 9, dataLen 0",True
E328,Unrecognized attribute value: t:AbchPersonItemType,False
E329,Unrecognized XSSimpleTypeDefinition: OneOff,False
E330,url host = www.baidu.com,True
E331,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",True
E332,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)",True
E333,vm_compressor_fastwake_warmup (581519 - 591525) - starting,True
E334,vm_compressor_fastwake_warmup completed - took 12461 msecs,True
E335,Wake reason: ?,False
E336,Wake reason: ARPT (Network),False
E337,Wake reason: EC.SleepTimer (SleepTimer),False
E338,Wake reason: RTC (Alarm),False
E339,wake time set <*> s,False
E340,WARNING: hibernate_page_list_setall skipped <*> xpmapped pages,False
E341,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,True
